sales_fact_id,sales_fact_key,period,gross_sales,units
1740394,PBS Benefits and ServicesSPRYCEL CML#S#NSWS#NSW-1381Q1381Q#20171001,2017-10-01,123336.0,27.0
902016,PBS Benefits and ServicesSPRYCEL CML#S#NSWS#NSW-1381Q1381Q#20181101,2018-11-01,122611.0,29.0
6220641,PBS Benefits and ServicesSPRYCEL CML#S#NSWS#NSW-9126H9126H#20190301,2019-03-01,8562.0,2.0
3213976,PBS Benefits and ServicesSPRYCEL CML#S#QLDS#QLD-2482P2482P#20180501,2018-05-01,9449.0,2.0
6643279,PBS Benefits and ServicesSPRYCEL CML#S#SAS#SA-9342Q9342Q#20170601,2017-06-01,18998.0,4.0
16679327,PBS Benefits and ServicesSPRYCEL CML#S#WAS#WA-9127J9127J#20180501,2018-05-01,0.0,0.0
3612556,PBS Benefits and ServicesSTELARA CROHN DISEASE#S#ACTS#ACT-11182M11182M#20180801,2018-08-01,67619.0,5.0
5652001,PBS Benefits and ServicesSTELARA CROHN DISEASE#S#TASS#TAS-11182M11182M#20190301,2019-03-01,42270.0,3.0
78231,PBS Benefits and ServicesSTELARA CROHN DISEASE#S#VICS#VIC-11164N11164N#20171201,2017-12-01,118539.0,9.0
1755770,PBS Benefits and ServicesSTELARA PSA#S#TASS#TAS-10774C10774C#20170801,2017-08-01,8719.0,2.0
3246422,PBS Benefits and ServicesSTELARA PSA#S#VICS#VIC-10767Q10767Q#20170601,2017-06-01,82688.0,19.0
3740908,PBS Benefits and ServicesSTELARA PSO#S#NSWS#NSW-9304Q9304Q#20170501,2017-05-01,309366.0,57.0
6914419,PBS Benefits and ServicesSTELARA PSO#S#QLDS#QLD-9304Q9304Q#20170701,2017-07-01,174440.0,28.0
5458643,PBS Benefits and ServicesSTELARA PSO#S#VICS#VIC-9304Q9304Q#20180401,2018-04-01,428885.0,79.0
192167,PBS Benefits and ServicesSTELARA PSO#S#VICS#VIC-9304Q9304Q#20190401,2019-04-01,268037.0,49.0
4486178,PBS Benefits and ServicesSUTENT GIST#S#NSWS#NSW-011256K011256K#20190301,2019-03-01,9875.0,2.0
5292112,PBS Benefits and ServicesSUTENT GIST#S#SAS#SA-011250D011250D#20180501,2018-05-01,13643.0,2.0
6150922,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#NSWS#NSW-10010W10010W#20181101,2018-11-01,58990.0,9.0
2237088,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#QLDS#QLD-9490L9490L#20170501,2017-05-01,7119.0,1.0
2844083,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#SAS#SA-10459L10459L#20171001,2017-10-01,4953.0,1.0
3698701,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#WAS#WA-9421W9421W#20170501,2017-05-01,50058.0,10.0
4508411,PBS Benefits and ServicesTAFINLAR MELANOMA TARGETED THERAPY#S#WAS#WA-10003L10003L#20180401,2018-04-01,354289.0,40.0
1311511,PBS Benefits and ServicesTALTZ PSO#S#NTS#NT-11032P11032P#20170901,2017-09-01,3371.0,1.0
3772117,PBS Benefits and ServicesTALTZ PSO#S#SAS#SA-11033Q11033Q#20171101,2017-11-01,16925.0,5.0
4341272,PBS Benefits and ServicesTALTZ PSO#S#SAS#SA-11033Q11033Q#20181101,2018-11-01,27072.0,8.0
1589169,PBS Benefits and ServicesTALTZ PSO#S#WAS#WA-11032P11032P#20190101,2019-01-01,30382.0,9.0
2205350,PBS Benefits and ServicesTASIGNA CML#S#NSWS#NSW-9171Q9171Q#20170801,2017-08-01,206720.0,37.0
6683647,PBS Benefits and ServicesTASIGNA CML#S#VICS#VIC-1309X1309X#20180201,2018-02-01,434350.0,101.0
5002938,PBS Benefits and ServicesTREMFYA PSO#S#NSWS#NSW-11614G11614G#20190201,2019-02-01,52705.0,14.0
4387773,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#NSWS#NSW-10042M10042M#20171201,2017-12-01,14345.0,4.0
5483613,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#NSWS#NSW-2034C2034C#20190201,2019-02-01,10110.0,2.0
6202486,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#NTS#NT-2029T2029T#20180101,2018-01-01,3766.0,1.0
5917097,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#QLDS#QLD-10047T10047T#20170401,2017-04-01,3537.0,1.0
4625259,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#QLDS#QLD-2030W2030W#20180401,2018-04-01,72845.0,16.0
1529957,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#QLDS#QLD-2035D2035D#20180801,2018-08-01,61047.0,14.0
4708486,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#SAS#SA-10052C10052C#20171101,2017-11-01,2413.0,1.0
4815798,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#WAS#WA-10041L10041L#20180401,2018-04-01,13978.0,3.0
4641443,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#WAS#WA-10043N10043N#20180801,2018-08-01,13304.0,3.0
1348217,PBS Benefits and ServicesXALKORI LUNG MARKET#S#NSWS#NSW-10323H10323H#20170401,2017-04-01,52314.0,7.0
16678734,PBS Benefits and ServicesXALKORI LUNG MARKET#S#NTS#NT-10322G10322G#20180601,2018-06-01,0.0,0.0
312173,PBS Benefits and ServicesXALKORI LUNG MARKET#S#QLDS#QLD-10323H10323H#20180301,2018-03-01,36900.0,5.0
6561541,PBS Benefits and ServicesXALKORI LUNG MARKET#S#WAS#WA-10322G10322G#20170801,2017-08-01,75971.0,10.0
4316252,PBS Benefits and ServicesXALKORI LUNG MARKET#S#WAS#WA-10323H10323H#20170901,2017-09-01,7881.0,1.0
2878002,PBS Benefits and ServicesXOLAIR CSU#S#QLDS#QLD-11168T11168T#20180401,2018-04-01,18793.0,24.0
390393,PBS Benefits and ServicesXOLAIR CSU#S#SAS#SA-11168T11168T#20180301,2018-03-01,2884.0,4.0
5365113,PBS Benefits and ServicesXOLAIR SAA#S#NSWS#NSW-10110D10110D#20170701,2017-07-01,7176.0,16.0
2906373,PBS Benefits and ServicesXOLAIR SAA#S#NSWS#NSW-10118M10118M#20180801,2018-08-01,45907.0,117.0
2725302,PBS Benefits and ServicesXOLAIR SAA#S#WAS#WA-10122R10122R#20170801,2017-08-01,4635.0,4.0
2505875,PBS Benefits and ServicesZELBORAF MELANOMA TARGETED THERAPY#S#VICS#VIC-11076Y11076Y#20170501,2017-05-01,25995.0,3.0
4262981,PBS Benefits and ServicesZYKADIA LUNG MARKET#S#NSWS#NSW-11056X11056X#20180201,2018-02-01,67555.0,7.0
16959640,PBS Benefits and ServicesCIMZIA AS#S#QLDS#QLD-10897M10897M#20190301,2019-03-01,0.0,0.0
3455156,PBS Benefits and ServicesCIMZIA PSA#S#ACTS#ACT-10238W10238W#20190401,2019-04-01,10792.0,11.0
4731782,PBS Benefits and ServicesCIMZIA PSA#S#QLDS#QLD-10238W10238W#20170701,2017-07-01,55131.0,47.0
4257689,PBS Benefits and ServicesCIMZIA PSA#S#QLDS#QLD-10896L10896L#20190101,2019-01-01,974.0,1.0
4155466,PBS Benefits and ServicesCIMZIA PSA#S#SAS#SA-11326D11326D#20180701,2018-07-01,1983.0,2.0
2719192,PBS Benefits and ServicesCIMZIA PSA#S#VICS#VIC-10896L10896L#20190201,2019-02-01,8837.0,9.0
2060358,PBS Benefits and ServicesCIMZIA PSA#S#WAS#WA-10238W10238W#20170401,2017-04-01,48186.0,38.0
1283017,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#NSWS#NSW-11321W11321W#20181201,2018-12-01,42161.0,43.0
1734176,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#QLDS#QLD-3425G3425G#20170401,2017-04-01,202044.0,163.0
6306089,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#SAS#SA-10905Y10905Y#20180701,2018-07-01,2968.0,1.0
1127396,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#VICS#VIC-10892G10892G#20170801,2017-08-01,38925.0,31.0
4807017,PBS Benefits and ServicesCOSENTYX AS#S#ACTS#ACT-10906B10906B#20170301,2017-03-01,3061.0,4.0
3620159,PBS Benefits and ServicesCOSENTYX AS#S#NTS#NT-10906B10906B#20171201,2017-12-01,766.0,1.0
6062551,PBS Benefits and ServicesCOSENTYX AS#S#QLDS#QLD-10890E10890E#20181201,2018-12-01,13289.0,5.0
629369,PBS Benefits and ServicesCOSENTYX AS#S#VICS#VIC-10890E10890E#20170701,2017-07-01,47838.0,19.0
4171132,PBS Benefits and ServicesCOSENTYX AS#S#WAS#WA-10890E10890E#20180901,2018-09-01,14873.0,6.0
1757084,PBS Benefits and ServicesCOSENTYX PSA#S#NTS#NT-10894J10894J#20170901,2017-09-01,6153.0,1.0
5040120,PBS Benefits and ServicesCOSENTYX PSA#S#QLDS#QLD-10894J10894J#20180701,2018-07-01,74034.0,12.0
5376064,PBS Benefits and ServicesCOSENTYX PSA#S#SAS#SA-10899P10899P#20180401,2018-04-01,29654.0,19.0
2630131,PBS Benefits and ServicesCOSENTYX PSA#S#SAS#SA-10901R10901R#20170601,2017-06-01,15631.0,9.0
3080069,PBS Benefits and ServicesCOSENTYX PSA#S#SAS#SA-10901R10901R#20190301,2019-03-01,23430.0,15.0
1453028,PBS Benefits and ServicesCOSENTYX PSA#S#VICS#VIC-10901R10901R#20181001,2018-10-01,50829.0,32.0
4050836,PBS Benefits and ServicesCOSENTYX PSA#S#VICS#VIC-10901R10901R#20190201,2019-02-01,74093.0,48.0
768348,PBS Benefits and ServicesCOSENTYX PSA#S#VICS#VIC-10901R10901R#20190401,2019-04-01,74732.0,48.0
1750429,PBS Benefits and ServicesCOSENTYX PSA#S#WAS#WA-10900Q10900Q#20170801,2017-08-01,9428.0,3.0
1668301,PBS Benefits and ServicesENBREL AS#S#ACTS#ACT-11201M11201M#20181101,2018-11-01,5090.0,5.0
4229176,PBS Benefits and ServicesENBREL AS#S#NSWS#NSW-8778B8778B#20170601,2017-06-01,1010.0,1.0
2253285,PBS Benefits and ServicesENBREL AS#S#NSWS#NSW-9086F9086F#20171001,2017-10-01,104343.0,102.0
16883157,PBS Benefits and ServicesENBREL AS#S#SAS#SA-8779C8779C#20190401,2019-04-01,0.0,0.0
536188,PBS Benefits and ServicesENBREL AS#S#SAS#SA-9086F9086F#20180901,2018-09-01,13309.0,13.0
6203232,PBS Benefits and ServicesENBREL AS#S#VICS#VIC-8779C8779C#20180401,2018-04-01,1010.0,1.0
369131,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#ACTS#ACT-5734T5734T#20181101,2018-11-01,3746.0,5.0
568931,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#NSWS#NSW-3448L3448L#20180401,2018-04-01,1043.0,1.0
1741900,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#NSWS#NSW-5733R5733R#20170501,2017-05-01,4959.0,4.0
4245828,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#NSWS#NSW-9641K9641K#20171001,2017-10-01,2939.0,3.0
3327545,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#QLDS#QLD-5734T5734T#20180601,2018-06-01,489.0,1.0
1341818,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#VICS#VIC-3450N3450N#20171201,2017-12-01,6271.0,6.0
1925316,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#VICS#VIC-6367D6367D#20180801,2018-08-01,6747.0,9.0
1707494,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#WAS#WA-9615C9615C#20180301,2018-03-01,2867.0,3.0
2620266,PBS Benefits and ServicesENBREL PSA#S#ACTS#ACT-9087G9087G#20170901,2017-09-01,1043.0,1.0
2014425,PBS Benefits and ServicesENBREL PSA#S#NSWS#NSW-9458T9458T#20190401,2019-04-01,61466.0,60.0
6035179,PBS Benefits and ServicesENBREL PSA#S#SAS#SA-9036N9036N#20181101,2018-11-01,1010.0,1.0
3232107,PBS Benefits and ServicesENBREL PSA#S#SAS#SA-9088H9088H#20190401,2019-04-01,1009.0,1.0
4922213,PBS Benefits and ServicesENBREL PSA#S#TASS#TAS-9458T9458T#20170401,2017-04-01,18432.0,15.0
2787534,PBS Benefits and ServicesENBREL PSA#S#TASS#TAS-9458T9458T#20180601,2018-06-01,6224.0,6.0
1021823,PBS Benefits and ServicesENBREL PSA#S#VICS#VIC-9087G9087G#20180301,2018-03-01,5115.0,5.0
6569516,PBS Benefits and ServicesENBREL PSO#S#ACTS#ACT-11222P11222P#20190201,2019-02-01,12178.0,12.0
2623783,PBS Benefits and ServicesENBREL PSO#S#TASS#TAS-11222P11222P#20180901,2018-09-01,8265.0,8.0
3755603,PBS Benefits and ServicesENBREL PSO#S#VICS#VIC-1963H1963H#20170301,2017-03-01,3346.0,2.0
16831342,PBS Benefits and ServicesENBREL PSO#S#VICS#VIC-1964J1964J#20180401,2018-04-01,0.0,0.0
2901774,PBS Benefits and ServicesENBREL PSO#S#VICS#VIC-9461Y9461Y#20181101,2018-11-01,2053.0,2.0
5806343,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#ACTS#ACT-9089J9089J#20181201,2018-12-01,4080.0,4.0
4950793,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#ACTS#ACT-9460X9460X#20181201,2018-12-01,8226.0,8.0
1317000,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#NTS#NT-9090K9090K#20170301,2017-03-01,18111.0,11.0
16883186,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#NTS#NT-9090K9090K#20180901,2018-09-01,0.0,0.0
5447100,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#QLDS#QLD-9459W9459W#20180701,2018-07-01,63558.0,62.0
2470082,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#TASS#TAS-9089J9089J#20181001,2018-10-01,4152.0,4.0
3316053,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#VICS#VIC-9090K9090K#20170801,2017-08-01,429533.0,405.0
5195334,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#VICS#VIC-9090K9090K#20190101,2019-01-01,37771.0,30.0
6732445,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#VICS#VIC-9459W9459W#20171101,2017-11-01,112699.0,109.0
3594927,PBS Benefits and ServicesEYLEA DME#S#VICS#VIC-10505X10505X#20170701,2017-07-01,671667.0,427.0
5260021,PBS Benefits and ServicesFASENRA SAA#S#NSWS#NSW-11523L11523L#20190101,2019-01-01,3318.0,1.0
6331827,PBS Benefits and ServicesGLIVEC GIST#S#NSWS#NSW-5444M5444M#20190201,2019-02-01,106732.0,55.0
884784,PBS Benefits and ServicesGLIVEC GIST#S#SAS#SA-9111M9111M#20180701,2018-07-01,10251.0,5.0
6909979,PBS Benefits and ServicesHUMIRA AS#S#ACTS#ACT-9077R9077R#20180401,2018-04-01,9569.0,7.0
488946,PBS Benefits and ServicesHUMIRA AS#S#NSWS#NSW-9077R9077R#20170301,2017-03-01,11824.0,8.0
5000496,PBS Benefits and ServicesHUMIRA AS#S#TASS#TAS-9103D9103D#20170401,2017-04-01,9742.0,7.0
3374244,PBS Benefits and ServicesHUMIRA AS#S#WAS#WA-9103D9103D#20180401,2018-04-01,46520.0,34.0
6115303,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#ACTS#ACT-9190Q9190Q#20180301,2018-03-01,2725.0,2.0
4407904,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NSWS#NSW-8962Q8962Q#20171001,2017-10-01,11890.0,3.0
113957,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NSWS#NSW-8962Q8962Q#20181101,2018-11-01,14269.0,4.0
2917,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NSWS#NSW-9186L9186L#20181001,2018-10-01,39433.0,6.0
6733277,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NTS#NT-9188N9188N#20180301,2018-03-01,1362.0,1.0
16679333,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NTS#NT-9189P9189P#20190401,2019-04-01,0.0,0.0
337333,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-8965W8965W#20170701,2017-07-01,13713.0,10.0
5037258,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-8966X8966X#20170901,2017-09-01,210318.0,153.0
1970591,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#SAS#SA-10404N10404N#20180701,2018-07-01,3599.0,1.0
6220574,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#SAS#SA-8962Q8962Q#20180301,2018-03-01,3983.0,1.0
16771904,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#SAS#SA-8962Q8962Q#20180901,2018-09-01,0.0,0.0
5537903,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#SAS#SA-9186L9186L#20170601,2017-06-01,4260.0,1.0
3619820,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#TASS#TAS-9190Q9190Q#20171201,2017-12-01,4193.0,3.0
6906631,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#TASS#TAS-9190Q9190Q#20180901,2018-09-01,2460.0,2.0
554451,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-10397F10397F#20180901,2018-09-01,21467.0,4.0
3258835,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-10420K10420K#20181101,2018-11-01,44683.0,34.0
4814344,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-8963R8963R#20171001,2017-10-01,1402.0,1.0
5700206,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-8965W8965W#20170701,2017-07-01,17816.0,13.0
6817267,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-9187M9187M#20170701,2017-07-01,44102.0,11.0
1728510,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#WAS#WA-8966X8966X#20180301,2018-03-01,140182.0,102.0
5782747,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#WAS#WA-9188N9188N#20190301,2019-03-01,1229.0,1.0
3304488,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#WAS#WA-9191R9191R#20180801,2018-08-01,539459.0,435.0
4430085,PBS Benefits and ServicesHUMIRA HIDRADENITIS SUPPURATIVA#S#TASS#TAS-11133Y11133Y#20181201,2018-12-01,17112.0,7.0
3758053,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#NSWS#NSW-9661L9661L#20170801,2017-08-01,3882.0,3.0
2025096,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#QLDS#QLD-5284D5284D#20190101,2019-01-01,1230.0,1.0
156923,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#SAS#SA-9662M9662M#20180101,2018-01-01,5217.0,4.0
16771846,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#TASS#TAS-5282B5282B#20180901,2018-09-01,0.0,0.0
645391,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#WAS#WA-5282B5282B#20180701,2018-07-01,1230.0,1.0
1041877,PBS Benefits and ServicesHUMIRA PSA#S#ACTS#ACT-9034L9034L#20190401,2019-04-01,12394.0,10.0
1117352,PBS Benefits and ServicesHUMIRA PSA#S#ACTS#ACT-9101B9101B#20180701,2018-07-01,4920.0,4.0
4613178,PBS Benefits and ServicesHUMIRA PSA#S#NSWS#NSW-9101B9101B#20181201,2018-12-01,125073.0,101.0
6582142,PBS Benefits and ServicesHUMIRA PSA#S#TASS#TAS-9034L9034L#20180201,2018-02-01,29013.0,21.0
1351369,PBS Benefits and ServicesHUMIRA PSA#S#WAS#WA-9102C9102C#20180301,2018-03-01,400909.0,287.0
5996773,PBS Benefits and ServicesHUMIRA PSO#S#NSWS#NSW-9425C9425C#20170501,2017-05-01,2790.0,2.0
726454,PBS Benefits and ServicesHUMIRA PSO#S#QLDS#QLD-9426D9426D#20190201,2019-02-01,3698.0,3.0
4820495,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#ACTS#ACT-8741C8741C#20170301,2017-03-01,82994.0,56.0
720927,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#NSWS#NSW-9099X9099X#20170701,2017-07-01,232229.0,168.0
5328792,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#QLDS#QLD-8741C8741C#20181001,2018-10-01,208423.0,166.0
729595,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#TASS#TAS-8737W8737W#20180501,2018-05-01,2758.0,2.0
4215433,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#VICS#VIC-8737W8737W#20170301,2017-03-01,55963.0,33.0
2380976,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#VICS#VIC-9100Y9100Y#20170901,2017-09-01,1581404.0,1146.0
2834980,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#NSWS#NSW-10945C10945C#20180601,2018-06-01,25860.0,7.0
5756781,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#NSWS#NSW-10972L10972L#20180901,2018-09-01,17836.0,5.0
4215252,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#QLDS#QLD-10955N10955N#20171101,2017-11-01,23204.0,17.0
16678966,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#QLDS#QLD-10972L10972L#20181001,2018-10-01,0.0,0.0
17014314,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#QLDS#QLD-11121H11121H#20181201,2018-12-01,0.0,0.0
16883050,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#SAS#SA-10944B10944B#20190301,2019-03-01,0.0,0.0
16898431,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#SAS#SA-11127P11127P#20190401,2019-04-01,0.0,0.0
4254278,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#TASS#TAS-10960W10960W#20180301,2018-03-01,4153.0,3.0
371831,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#VICS#VIC-10961X10961X#20170301,2017-03-01,8852.0,6.0
6666657,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#WAS#WA-10960W10960W#20180601,2018-06-01,2526.0,2.0
4476044,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#ACTS#ACT-9124F9124F#20180301,2018-03-01,4960.0,2.0
4490013,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#NSWS#NSW-9114Q9114Q#20180201,2018-02-01,983552.0,386.0
108038,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#SAS#SA-9114Q9114Q#20180101,2018-01-01,162959.0,63.0
1729296,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#VICS#VIC-9123E9123E#20180201,2018-02-01,28267.0,17.0
2174241,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#VICS#VIC-9123E9123E#20190201,2019-02-01,5068.0,3.0
1731430,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#WAS#WA-9113P9113P#20181001,2018-10-01,40984.0,25.0
4786870,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) RARE#S#NTS#NT-9176Y9176Y#20180701,2018-07-01,1259.0,1.0
1928396,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) RARE#S#VICS#VIC-9175X9175X#20181201,2018-12-01,3600.0,2.0
5476015,PBS Benefits and ServicesJADENU IRON CHELATION#S#VICS#VIC-11545P11545P#20190401,2019-04-01,221.0,1.0
442011,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#NSWS#NSW-10617T10617T#20180701,2018-07-01,545171.0,106.0
4032378,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#NTS#NT-10615Q10615Q#20180701,2018-07-01,11031.0,2.0
4604297,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#SAS#SA-10615Q10615Q#20171201,2017-12-01,97539.0,19.0
1312489,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#SAS#SA-10619X10619X#20181201,2018-12-01,5549.0,1.0
1178714,PBS Benefits and ServicesLUCENTIS DME#S#QLDS#QLD-10373Y10373Y#20181201,2018-12-01,67638.0,51.0
4308531,PBS Benefits and ServicesLUCENTIS DME#S#QLDS#QLD-10374B10374B#20181201,2018-12-01,221387.0,160.0
16771702,PBS Benefits and ServicesLUCENTIS DME#S#WAS#WA-10373Y10373Y#20190301,2019-03-01,0.0,0.0
431789,PBS Benefits and ServicesMEKINIST MELANOMA TARGETED THERAPY#S#QLDS#QLD-10385N10385N#20180401,2018-04-01,76545.0,14.0
4416646,PBS Benefits and ServicesMEKINIST MELANOMA TARGETED THERAPY#S#SAS#SA-10385N10385N#20180601,2018-06-01,13772.0,2.0
6058187,PBS Benefits and ServicesMEKINIST MELANOMA TARGETED THERAPY#S#SAS#SA-10405P10405P#20180901,2018-09-01,153792.0,17.0
6714956,PBS Benefits and ServicesNPLATE ITP#S#VICS#VIC-9696H9696H#20170601,2017-06-01,82852.0,21.0
6806731,PBS Benefits and ServicesNPLATE ITP#S#VICS#VIC-9696H9696H#20180101,2018-01-01,95266.0,29.0
1688336,PBS Benefits and ServicesNUCALA SAA#S#NSWS#NSW-11014Q11014Q#20170601,2017-06-01,3292.0,2.0
5478126,PBS Benefits and ServicesNUCALA SAA#S#TASS#TAS-10996R10996R#20190401,2019-04-01,39028.0,24.0
1172142,PBS Benefits and ServicesNUCALA SAA#S#VICS#VIC-10980X10980X#20170601,2017-06-01,43869.0,27.0
2607818,PBS Benefits and ServicesNUCALA SAA#S#WAS#WA-11014Q11014Q#20171101,2017-11-01,51466.0,31.0
6099153,PBS Benefits and ServicesREMICADE AS#S#NSWS#NSW-5753T5753T#20181001,2018-10-01,258777.0,115.0
455852,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#ACTS#ACT-9674E9674E#20170301,2017-03-01,2360.0,1.0
3599741,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#NSWS#NSW-11399Y11399Y#20190401,2019-04-01,226894.0,113.0
6867114,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#SAS#SA-5754W5754W#20170801,2017-08-01,284055.0,106.0
1603663,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#SAS#SA-5754W5754W#20180601,2018-06-01,142907.0,61.0
934085,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#TASS#TAS-5755X5755X#20170301,2017-03-01,3908.0,3.0
1355694,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#TASS#TAS-9654D9654D#20180401,2018-04-01,34051.0,14.0
6494087,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#VICS#VIC-5754W5754W#20180401,2018-04-01,902403.0,403.0
16927281,PBS Benefits and ServicesREMICADE PSA#S#SAS#SA-6496X6496X#20190401,2019-04-01,0.0,0.0
1773418,PBS Benefits and ServicesREMICADE PSA#S#TASS#TAS-5756Y5756Y#20180701,2018-07-01,15559.0,6.0
